model_label,q,n_display,rel,leader_share,n_valid,k_leader,p_leader,rest_share,lead,beta_eff,beta_eff_ci_lo,beta_eff_ci_hi,at_boundary
qwen25_7b_it,3,399,1.0,0.9949874686716792,150,148,0.9866666666666667,0.002506265664160401,0.9924812030075187,2.4068170724299116,1.7770803377117899,3.036553807148034,False
qwen25_7b_it,3,799,0.03,0.3541927409261577,150,60,0.4,0.32290362953692114,0.03128911138923657,4.6412423043559485,-0.5601467935011305,9.842631402213026,False
qwen25_7b_it,3,799,0.06,0.3742177722152691,150,68,0.4533333333333333,0.31289111389236546,0.06132665832290363,4.135091054668409,1.5229718715428642,6.747210237793954,False
qwen25_7b_it,3,799,0.1,0.4005006257822278,150,88,0.5866666666666667,0.2997496871088861,0.10075093867334167,5.1661214750891125,3.558981127564621,6.773261822613604,False
qwen25_7b_it,3,799,0.15,0.4330413016270338,150,106,0.7066666666666667,0.2834793491864831,0.1495619524405507,5.234630034532415,4.065026656359649,6.404233412705182,False
qwen25_7b_it,3,799,0.2,0.4668335419274093,150,117,0.78,0.2665832290362954,0.2002503128911139,4.864012563047492,3.9054951451123374,5.8225299809826465,False
qwen25_7b_it,3,799,0.25,0.5006257822277848,150,123,0.82,0.24968710888610762,0.25093867334167713,4.3739817038214595,3.5505129475568045,5.197450460086114,False
qwen25_7b_it,3,799,0.4,0.5994993742177722,150,145,0.9666666666666667,0.2002503128911139,0.3992490613266583,4.970049474563513,3.903802518892033,6.0362964302349935,False
qwen25_7b_it,3,799,0.6,0.7321652065081352,150,147,0.98,0.1339173967459324,0.5982478097622028,3.7059996839829665,2.8200615418081854,4.591937826157748,False
qwen25_7b_it,3,799,0.8,0.8648310387984981,150,147,0.98,0.06758448060075095,0.7972465581977471,2.780954236960531,2.11615293090159,3.445755543019472,False
qwen25_7b_it,3,799,1.0,0.9974968710888612,150,150,1.0,0.0012515644555693983,0.9962453066332918,3.2121895092975774,1.8187278979415031,4.6056511206536515,True
qwen25_7b_it,5,24,0.06,0.25,150,64,0.4266666666666667,0.1875,0.0625,8.742521367870271,6.162955505281796,11.322087230458745,False
qwen25_7b_it,5,24,0.15,0.2916666666666667,150,108,0.72,0.17708333333333331,0.11458333333333337,10.139085635651053,8.59139639620314,11.686774875098969,False
qwen25_7b_it,5,24,0.2,0.3333333333333333,150,120,0.8,0.16666666666666669,0.16666666666666663,8.280652291311705,7.088800217196085,9.472504365427323,False
qwen25_7b_it,5,24,0.25,0.375,150,130,0.8666666666666667,0.15625,0.21875,7.399411889687487,6.335062289686904,8.46376148968807,False
qwen25_7b_it,5,24,0.4,0.4583333333333333,150,145,0.9666666666666667,0.13541666666666669,0.32291666666666663,7.218150743989184,5.899859865452165,8.536441622526203,False
qwen25_7b_it,5,24,0.6,0.5833333333333334,150,147,0.98,0.10416666666666666,0.47916666666666674,5.3502882452915435,4.244179264823666,6.456397225759421,False
qwen25_7b_it,5,24,0.8,0.7083333333333334,150,149,0.9933333333333333,0.07291666666666666,0.6354166666666667,4.711967721318659,3.4463873760811476,5.977548066556169,False
qwen25_7b_it,5,24,1.0,0.8333333333333334,150,150,1.0,0.04166666666666666,0.7916666666666667,4.480045026864481,2.726491860185972,6.233598193542989,True
qwen25_7b_it,5,49,0.03,0.2244897959183673,150,42,0.28,0.19387755102040818,0.030612244897959107,7.3344549798058924,1.5413681738168075,13.127541785794978,False
qwen25_7b_it,5,49,0.06,0.2448979591836734,150,61,0.4066666666666667,0.18877551020408165,0.05612244897959176,9.007918658532029,6.115715074293172,11.900122242770886,False
qwen25_7b_it,5,49,0.1,0.2857142857142857,150,94,0.6266666666666667,0.17857142857142858,0.10714285714285712,8.869716601513566,7.331522301102872,10.407910901924259,False
qwen25_7b_it,5,49,0.15,0.3061224489795918,150,111,0.74,0.17346938775510207,0.13265306122448972,9.13668428657973,7.768762422189469,10.504606150969991,False
qwen25_7b_it,5,49,0.2,0.3469387755102041,150,131,0.8733333333333333,0.163265306122449,0.18367346938775508,8.969413922846247,7.674657906195404,10.26416993949709,False
qwen25_7b_it,5,49,0.25,0.3877551020408163,150,136,0.9066666666666666,0.15306122448979592,0.2346938775510204,7.730219390852193,6.57686582625539,8.883572955448996,False
qwen25_7b_it,5,49,0.4,0.4897959183673469,150,147,0.98,0.12755102040816327,0.3622448979591837,7.077200531037055,5.614072806873559,8.54032825520055,False
qwen25_7b_it,5,49,0.6,0.6326530612244898,150,150,1.0,0.09183673469387754,0.5408163265306123,6.558053333350364,3.991138241876006,9.124968424824722,True
qwen25_7b_it,5,49,0.8,0.7755102040816326,150,147,0.98,0.056122448979591844,0.7193877551020408,3.563696721302347,2.8269444630356224,4.3004489795690715,False
qwen25_7b_it,5,49,1.0,0.9183673469387756,150,150,1.0,0.02040816326530609,0.8979591836734695,3.9497366666769236,2.40375371385714,5.4957196194967075,True
qwen25_7b_it,5,99,0.03,0.2222222222222222,150,39,0.26,0.19444444444444445,0.027777777777777762,6.274267958282286,-0.2582568634997779,12.806792780064349,False
qwen25_7b_it,5,99,0.06,0.2424242424242424,150,64,0.4266666666666667,0.1893939393939394,0.05303030303030301,10.303685897847108,7.26348327408212,13.343888521612097,False
qwen25_7b_it,5,99,0.1,0.2828282828282828,150,94,0.6266666666666667,0.17929292929292928,0.10353535353535354,9.178765960451319,7.586976039817256,10.770555881085382,False
qwen25_7b_it,5,99,0.15,0.3131313131313131,150,111,0.74,0.1717171717171717,0.14141414141414138,8.570636061828067,7.287461543263734,9.8538105803924,False
qwen25_7b_it,5,99,0.2,0.3535353535353535,150,120,0.8,0.16161616161616163,0.19191919191919185,7.191092779297008,6.156063346512391,8.226122212081624,False
qwen25_7b_it,5,99,0.25,0.3939393939393939,150,140,0.9333333333333333,0.15151515151515152,0.2424242424242424,8.209011097506064,6.915691999890852,9.502330195121278,False
qwen25_7b_it,5,99,0.4,0.5050505050505051,150,148,0.9866666666666667,0.12373737373737373,0.3813131313131314,7.17335457167365,5.53427681450661,8.812432328840691,False
qwen25_7b_it,5,99,0.6,0.6565656565656566,150,150,1.0,0.08585858585858586,0.5707070707070707,6.214575734168207,3.7821026467623993,8.647048821574014,True
qwen25_7b_it,5,99,0.8,0.8080808080808081,150,149,0.9933333333333333,0.04797979797979798,0.76010101010101,3.9390328168664706,2.8810538986924215,4.99701173504052,False
qwen25_7b_it,5,99,1.0,0.9595959595959596,150,150,1.0,0.01010101010101011,0.9494949494949494,3.7353566912819547,2.2732851015114424,5.197428281052467,True
qwen25_7b_it,5,199,0.03,0.2261306532663316,150,48,0.32,0.1934673366834171,0.03266331658291452,9.766236672037566,4.537202654950298,14.995270689124832,False
qwen25_7b_it,5,199,0.06,0.2462311557788944,150,72,0.48,0.1884422110552764,0.05778894472361801,11.3065077104452,8.54423881076333,14.068776610127069,False
qwen25_7b_it,5,199,0.1,0.2814070351758794,150,99,0.66,0.17964824120603015,0.10175879396984924,10.047633810502091,8.394426019465737,11.700841601538446,False
qwen25_7b_it,5,199,0.15,0.3165829145728643,150,120,0.8,0.17085427135678394,0.14572864321608037,9.470401183741547,8.107305995528856,10.833496371954238,False
qwen25_7b_it,5,199,0.2,0.3567839195979899,150,135,0.9,0.16080402010050254,0.19597989949748734,9.06834319904327,7.727532329379474,10.409154068707066,False
qwen25_7b_it,5,199,0.25,0.3969849246231156,150,145,0.9666666666666667,0.1507537688442211,0.24623115577889448,9.46615049737867,7.737294963855102,11.19500603090224,False
qwen25_7b_it,5,199,0.4,0.5125628140703518,150,150,1.0,0.12185929648241206,0.3907035175879397,9.077733251111791,5.524579701695156,12.630886800528428,True
qwen25_7b_it,5,199,0.6,0.6683417085427136,150,150,1.0,0.0829145728643216,0.585427135678392,6.058315538832118,3.6870049082128613,8.429626169451375,True
qwen25_7b_it,5,199,0.8,0.8241206030150754,150,149,0.9933333333333333,0.04396984924623115,0.7801507537688442,3.83780033340628,2.8070112961788145,4.868589370633746,False
qwen25_7b_it,5,199,1.0,0.9798994974874372,150,150,1.0,0.0050251256281406975,0.9748743718592965,3.638112166360525,2.214103462921641,5.062120869799409,True
qwen25_7b_it,5,399,0.03,0.2230576441102756,150,53,0.35333333333333333,0.1942355889724311,0.0288220551378445,13.63753613783492,7.852442327444397,19.422629948225442,False
qwen25_7b_it,5,399,0.06,0.2481203007518796,150,75,0.5,0.1879699248120301,0.06015037593984951,11.523571876809113,8.871842183903285,14.175301569714941,False
qwen25_7b_it,5,399,0.1,0.2807017543859649,150,106,0.7066666666666667,0.17982456140350878,0.10087719298245612,11.196535561264266,9.462465057825446,12.930606064703086,False
qwen25_7b_it,5,399,0.15,0.3182957393483709,150,128,0.8533333333333334,0.17042606516290726,0.14786967418546365,10.579275207980269,9.06469383804596,12.093856577914575,False
qwen25_7b_it,5,399,0.2,0.3583959899749373,150,146,0.9733333333333334,0.16040100250626566,0.19799498746867167,12.296377941313253,9.92754035978795,14.665215522838556,False
qwen25_7b_it,5,399,0.25,0.3984962406015037,150,149,0.9933333333333333,0.15037593984962408,0.2481203007518796,12.066980468137087,8.825928277192665,15.30803265908151,False
qwen25_7b_it,5,399,0.4,0.5162907268170426,150,150,1.0,0.12092731829573936,0.39536340852130325,8.970739923047974,5.459465079786016,12.482014766309934,True
qwen25_7b_it,5,399,0.6,0.6741854636591479,150,149,0.9933333333333333,0.08145363408521303,0.5927318295739349,5.051294149452732,3.6945746276620444,6.40801367124342,False
qwen25_7b_it,5,399,0.8,0.8320802005012531,150,150,1.0,0.04197994987468673,0.7901002506265664,4.4889269559423255,2.7318972762450247,6.245956635639626,True
qwen25_7b_it,5,399,1.0,0.9899749373433584,150,150,1.0,0.002506265664160401,0.987468671679198,3.5917112255350707,2.185864508467624,4.997557942602517,True
qwen25_7b_it,5,799,0.03,0.2240300375469336,150,38,0.25333333333333335,0.1939924906132666,0.030037546933667003,5.226781359053232,-0.864988124066263,11.318550842172728,False
qwen25_7b_it,5,799,0.06,0.2478097622027534,150,63,0.42,0.18804755944931165,0.05976220275344174,8.916132810998118,6.212815262816836,11.6194503591794,False
qwen25_7b_it,5,799,0.1,0.2803504380475594,150,87,0.58,0.17991239048811014,0.10043804755944924,8.497244271771132,6.888728222853298,10.105760320688965,False
qwen25_7b_it,5,799,0.15,0.3191489361702128,150,115,0.7666666666666667,0.1702127659574468,0.14893617021276598,8.614536653301236,7.351810432987008,9.877262873615464,False
qwen25_7b_it,5,799,0.2,0.3591989987484355,150,132,0.88,0.16020025031289112,0.1989987484355444,8.429968280802042,7.207689137853961,9.652247423750124,False
qwen25_7b_it,5,799,0.25,0.3992490613266583,150,141,0.94,0.1501877346683354,0.24906132665832292,8.205413370346115,6.886645888821442,9.524180851870787,False
qwen25_7b_it,5,799,0.4,0.5181476846057572,150,148,0.9866666666666667,0.1204630788485607,0.39768460575719655,6.8780492232939485,5.306447348333119,8.449651098254778,False
qwen25_7b_it,5,799,0.6,0.6770963704630788,150,148,0.9866666666666667,0.0807259073842303,0.5963704630788484,4.586569025606827,3.538559590625077,5.6345784605885765,False
qwen25_7b_it,5,799,0.8,0.8360450563204005,150,148,0.9866666666666667,0.04098873591989988,0.7950563204005006,3.4403780255043728,2.654267839327586,4.2264882116811595,False
qwen25_7b_it,5,799,1.0,0.9949937421777222,150,150,1.0,0.0012515644555694538,0.9937421777221527,3.5690367103709955,2.1720651201450067,4.966008300596984,True
qwen25_7b_it,10,24,0.06,0.1666666666666666,150,71,0.47333333333333333,0.0925925925925926,0.074074074074074,14.115363786287308,11.959051126785955,16.271676445788664,False
qwen25_7b_it,10,24,0.15,0.2083333333333333,150,99,0.66,0.08796296296296297,0.12037037037037032,11.862555565144476,10.46496552301208,13.260145607276872,False
qwen25_7b_it,10,24,0.25,0.25,150,132,0.88,0.08333333333333333,0.16666666666666669,12.498109472034653,11.038717353921426,13.957501590147881,False
qwen25_7b_it,10,24,0.4,0.3333333333333333,150,149,0.9933333333333333,0.07407407407407408,0.25925925925925924,13.11246487682767,10.010663048544663,16.214266705110678,False
qwen25_7b_it,10,24,0.6,0.4166666666666667,150,148,0.9866666666666667,0.06481481481481481,0.35185185185185186,8.926368826317375,7.150047716277498,10.702689936357254,False
qwen25_7b_it,10,24,0.8,0.5416666666666666,150,149,0.9933333333333333,0.05092592592592593,0.4907407407407407,6.927339934927826,5.2886521765896335,8.566027693266019,False
qwen25_7b_it,10,24,1.0,0.625,150,150,1.0,0.041666666666666664,0.5833333333333334,6.775144150358648,4.395321995580671,9.154966305136625,True
qwen25_7b_it,10,49,0.03,0.1224489795918367,150,28,0.18666666666666668,0.09750566893424037,0.024943310657596335,14.813944403185696,6.643042824688935,22.984845981682454,False
qwen25_7b_it,10,49,0.06,0.1428571428571428,150,44,0.29333333333333333,0.09523809523809525,0.04761904761904755,13.907972204268832,10.23448074303659,17.581463665501076,False
qwen25_7b_it,10,49,0.1,0.1632653061224489,150,65,0.43333333333333335,0.09297052154195012,0.07029478458049879,13.733297253537236,11.444076167145347,16.022518339929125,False
qwen25_7b_it,10,49,0.15,0.2040816326530612,150,111,0.74,0.08843537414965986,0.11564625850340134,13.986394969423815,12.417308124976163,15.555481813871467,False
qwen25_7b_it,10,49,0.2,0.2448979591836734,150,128,0.8533333333333334,0.08390022675736962,0.16099773242630377,12.235073479263061,10.843993926002417,13.626153032523705,False
qwen25_7b_it,10,49,0.25,0.2857142857142857,150,142,0.9466666666666667,0.07936507936507936,0.20634920634920634,12.155366386675588,10.478513930063146,13.832218843288032,False
qwen25_7b_it,10,49,0.4,0.3877551020408163,150,150,1.0,0.06802721088435375,0.31972789115646255,12.361034274324558,8.019124704703035,16.70294384394608,True
qwen25_7b_it,10,49,0.6,0.5306122448979592,150,150,1.0,0.05215419501133786,0.47845804988662133,8.260217216491764,5.358751579920036,11.161682853063493,True
qwen25_7b_it,10,49,0.8,0.673469387755102,150,150,1.0,0.036281179138321996,0.63718820861678,6.202511860070329,4.023831257520028,8.38119246262063,True
qwen25_7b_it,10,49,1.0,0.8163265306122449,150,150,1.0,0.02040816326530612,0.7959183673469388,4.965543682848326,3.2213577873593384,6.709729578337313,True
qwen25_7b_it,10,99,0.03,0.1212121212121212,150,24,0.16,0.09764309764309764,0.02356902356902356,11.78783213254571,2.609903977597482,20.965760287493936,False
qwen25_7b_it,10,99,0.06,0.1515151515151515,150,69,0.46,0.09427609427609428,0.057239057239057214,17.802077881443076,15.00663340527178,20.59752235761437,False
qwen25_7b_it,10,99,0.1,0.1818181818181818,150,75,0.5,0.09090909090909091,0.09090909090909088,12.084735175349211,10.330207258238591,13.83926309245983,False
qwen25_7b_it,10,99,0.15,0.2222222222222222,150,120,0.8,0.08641975308641975,0.13580246913580246,13.148316335406303,11.68558878990077,14.611043880911835,False
qwen25_7b_it,10,99,0.2,0.2626262626262626,150,139,0.9266666666666666,0.08193041526374861,0.18069584736251398,12.98574984352962,11.321837845400212,14.649661841659025,False
qwen25_7b_it,10,99,0.25,0.303030303030303,150,144,0.96,0.07744107744107745,0.22558922558922553,11.74413781098637,10.002308501474424,13.485967120498316,False
qwen25_7b_it,10,99,0.4,0.4242424242424242,150,149,0.9933333333333333,0.06397306397306397,0.36026936026936024,9.436072855287202,7.203935091008776,11.668210619565627,False
qwen25_7b_it,10,99,0.6,0.5858585858585859,150,149,0.9933333333333333,0.04601571268237935,0.5398428731762065,6.297254441886054,4.807615726016252,7.7868931577558556,False
qwen25_7b_it,10,99,0.8,0.7474747474747475,150,150,1.0,0.028058361391694722,0.7194163860830528,5.493574371527156,3.5639135837801152,7.423235159274198,True
qwen25_7b_it,10,99,1.0,0.9090909090909092,150,150,1.0,0.010101010101010091,0.8989898989898991,4.396231176215864,2.852020733087458,5.94044161934427,True
qwen25_7b_it,10,199,0.03,0.1256281407035175,150,38,0.25333333333333335,0.09715242881072028,0.028475711892797212,19.752440276480478,13.326549592969013,26.178330959991943,False
qwen25_7b_it,10,199,0.06,0.1507537688442211,150,54,0.36,0.0943606923506421,0.056393076493579,14.415619538380774,11.471015837448649,17.360223239312898,False
qwen25_7b_it,10,199,0.1,0.185929648241206,150,92,0.6133333333333333,0.09045226130653267,0.09547738693467334,13.905944396203711,12.191334897280743,15.620553895126678,False
qwen25_7b_it,10,199,0.15,0.2311557788944723,150,139,0.9266666666666666,0.08542713567839197,0.14572864321608034,16.101646319007916,14.038483019032373,18.16480961898346,False
qwen25_7b_it,10,199,0.2,0.271356783919598,150,146,0.9733333333333334,0.08096035734226688,0.19039642657733113,14.916699622799946,12.453323730191345,17.380075515408546,False
qwen25_7b_it,10,199,0.25,0.3115577889447236,150,150,1.0,0.07649357900614182,0.23506420993858176,16.8131397888057,10.907393479531846,22.71888609807955,True
qwen25_7b_it,10,199,0.4,0.4422110552763819,150,149,0.9933333333333333,0.06197654941373535,0.3802345058626465,8.940608699667619,6.825674805003778,11.055542594331461,False
qwen25_7b_it,10,199,0.6,0.6130653266331658,150,150,1.0,0.042992741485203795,0.570072585147962,6.932744222416453,4.497563814772681,9.367924630060225,True
qwen25_7b_it,10,199,0.8,0.7839195979899497,150,150,1.0,0.024008933556672257,0.7599106644332775,5.200831631952386,3.373999011670027,7.0276642522347466,True
qwen25_7b_it,10,199,1.0,0.9547738693467336,150,148,0.9866666666666667,0.005025125628140713,0.9497487437185929,3.3069371479821674,2.648866393811995,3.9650079021523403,False
qwen25_7b_it,10,399,0.03,0.12531328320802,150,32,0.21333333333333335,0.09718741297688667,0.028125870231133318,16.06264443858094,9.16330161906165,22.961987258100226,False
qwen25_7b_it,10,399,0.06,0.1528822055137844,150,65,0.43333333333333335,0.09412419938735729,0.058758006126427106,16.429746951252742,13.691051176266644,19.16844272623884,False
qwen25_7b_it,10,399,0.1,0.18796992481203,150,121,0.8066666666666666,0.09022556390977444,0.09774436090225556,18.4805984888673,16.422701218833225,20.538495758901377,False
